1985 11 10 0 0 0 42 -999 -999 47 -999 -999 -999 -999 -999 -999 -999 -999 -999 38 -999 31 55 -999 -999 -999 -999 56 -999 -999 -999 -999 28 -999 -999 30 -999 -999 -999 -999 -999 -999 -999 -999 -999 25 -999 21 34 -999 -999 -999 -999 32 -999 -999 -999 -999 1.5 -999 0.92 0.09 1 -999 -999 2.2 0.4 0.08 -999 -999 0.27 1.8964 0.51 1.4 1.61 -999 -999 1.44 0.8 0.02 1.9 1.7 1.8 1.3 62
1985 11 11 0 0 0 37 -999 -999 37 -999 51 -999 -999 30 -999 -999 -999 -999 33 -999 -999 46 -999 -999 -999 -999 -999 -999 -999 -999 -999 23 -999 -999 27 -999 18 -999 -999 -10 -999 -999 -999 -999 16 -999 -999 32 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.1 1.2983 0.5 -999 -999 0.2 0.36 2.28 -999 -999 1.88 0.0036 1.71 2 0.43 -999 -999 0.24 0.2 3.02 0 0 0 0.6 57
1985 11 12 0 0 0 36 -999 -999 35 -999 50 -999 -999 -999 -999 -999 -999 -999 33 -999 -999 39 -999 -999 -999 -999 40 -999 -999 -999 -999 20 -999 -999 21 -999 7 -999 -999 -999 -999 -999 -999 -999 16 -999 -999 30 -999 -999 -999 -999 32 -999 -999 -999 -999 -999 -999 0.02 0.0017 0.36 -999 -999 0 -999 0.7 -999 -999 -999 0 0.26 0.1 0.28 -999 -999 0 0.2 -999 0 0.2 0 0 59
1985 11 13 0 0 0 38 -999 -999 37 -999 51 -999 -999 31 -999 -999 -999 -999 39 -999 35 -999 -999 -999 -999 -999 56 -999 -999 -999 -999 20 -999 -999 19 -999 11 -999 -999 -19 -999 -999 -999 -999 23 -999 11 -999 -999 -999 -999 -999 23 -999 -999 -999 -999 -999 -999 0.04 0 0 -999 0 0 -999 0.0001 -999 -999 -999 0 -999 0 -999 -999 -999 0.06 0.6 -999 0 0 0 0 68
1985 11 14 0 0 0 41 -999 -999 38 -999 50 -999 41.9 -999 -999 -999 -999 -999 45 -999 47 53 -999 -999 -999 -999 46 -999 -999 -999 38.3 21 -999 -999 20 -999 16 -999 16.16 -999 -999 -999 -999 -999 28 -999 24 30 -999 -999 -999 -999 28 -999 -999 -999 14.9 -999 -999 0.02 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0.1 -999 0 0 0 0 80
1985 11 15 0 0 0 -999 -999 -999 39 -999 -999 -999 39.38 -999 -999 -999 -999 -999 50 -999 51 56 -999 -999 -999 -999 54 -999 -999 -999 45.14 -999 -999 -999 25 -999 -999 -999 22.64 -999 -999 -999 -999 -999 12 -999 24 35 -999 -999 -999 -999 32 -999 -999 -999 23.18 0.03 -999 0.06 0 0 -999 -999 0 -999 0 -999 -999 -999 0.03 -999 0 -999 -999 -999 0 0 -999 0.1 0 0 0 90
1985 11 16 0 0 0 43 -999 -999 45 -999 -999 -999 32 40 -999 -999 45 -999 49 -999 45 50 -999 -999 -999 -999 50 -999 -999 -999 32 32 -999 -999 29 -999 -999 -999 19.58 11 -999 -999 10 -999 28 -999 35 38 -999 -999 -999 -999 35 -999 -999 -999 15.26 -999 -999 0.06 0.05 0 -999 0.04 0 -999 0 -999 -999 0.0001 0.03 -999 0.1 0.04 -999 -999 0 0 0.17 0 0 0.1 0.2 103
1985 11 17 0 0 0 44 -999 -999 49 -999 -999 -999 -999 30 -999 -999 -999 -999 39 -999 39 50 -999 -999 -999 -999 59 -999 -999 -999 -999 30 -999 -999 29 -999 -999 -999 -999 -2 -999 -999 -999 -999 25 -999 29 39 -999 -999 -999 -999 32 -999 -999 -999 -999 0.24 -999 0.24 0.05 0 -999 0.02 0 -999 0.08 -999 -999 0.04 0.17 -999 0.3 0.14 -999 -999 0 0 0.09 0 0.1 0 0.1 113
1985 11 18 0 0 0 40 -999 -999 43 -999 -999 -999 -999 -999 -999 -999 34 -999 40 -999 32 50 -999 -999 -999 -999 54 -999 -999 -999 -999 22 -999 -999 28 -999 -999 -999 -999 -999 -999 -999 16 -999 20 -999 24 35 -999 -999 -999 -999 22 -999 -999 -999 -999 -999 -999 0.06 0.15 0 -999 0.17 0 0.0001 0.04 -999 -999 0.03 0 0.43 0.1 -999 -999 -999 0 0 0 0 0 0 0 99
1985 11 19 0 0 0 -999 -999 -999 43 -999 -999 -999 30.02 42 -999 -999 38 -999 44 -999 39 51 -999 -999 -999 -999 50 -999 -999 -999 32.9 -999 -999 -999 23 -999 -999 -999 10.94 -6 -999 -999 -5 -999 22 -999 17 33 -999 -999 -999 -999 26 -999 -999 -999 11.48 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0.2 -999 -999 -999 0 0 -999 0.1 0 0 0 83
